name,price,location,sold,link,date,terjual
"Laptop ASUS A416JA-BV352TS Core i3-1005G1 4GB 512GB SSD WIN10 14"" HD - Non Paket",8.080.000,Jakarta Pusat,7,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6An7o_1NopJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJFopr76Ayfbm-srcHi6sKFHmFiy3zwrfo5rM1i6sjd6ZdRosJFoZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pea_92oo1YJ3_uoqMPd_1zzH1NEu_C-q9P23_oZ8uKp_Mhg3J2ky1o-ojBkZ9uvzcrO_32zH1N1gpVvzcHF_S20o1B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMPN_Oz-HjO1_9PHuOBN_BPVPJNJz_z6q_nO3M2u8Jh1gR2gQ1g2_S2cQV21Z_-qq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMrp_c2-8jO1gp-ozJjh_1zS8jOEe_V-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMHa_c208jOEyRP68jjp_7zsH7N1u_--QsnYUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiPMDFo_z1yOCcb_yNzpPR8BVbeOzteOgI_7DaefY3u3hWrpgWy3zsuMOUujoiHjB16VgWQI-1oICieMhZ1So9b129H1NXHSnOuAxwejVRqBCGy9oVoOBfP3z59OzJ_ICfqpCZrSBmrV-bejWhuOx7ojNAqsxBQugJ9poH_O2JP7tibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6ArDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaosKhHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?t=desktop&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fagusidstoreapple%2Flaptop-asus-a416ja-bv352ts-core-i3-1005g1-4gb-512gb-ssd-win10-14-hd-non-paket%3Fsrc%3Dtopads&page=2&management_type=1&dv=desktop&is_search=1&keywords=dell+inspiron&src=search,16-01-2021,1
laptop dell e6410 core i5 Ram 4gb Hdd 320gb - 4 gb,2.200.000,Jakarta Pusat,2,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AUhHpyRos1DUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJFopr76Ayfbm-srcHi6s1OHmFiy3zwrfo5rM1i6sjd6mdNHA1pHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pzN_uz0H1O1Z9xvuVud_32Vo1N1z9B-q9P23_oZ8uKp_Mhg3J2ky1o-ojBk_9uoqMH7_M2SoJN1Z_C6ucWR_uzgHJB2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMPN_Oz-HjO1_9PHuOBN_BPVPJNJz_z6q_nO3M2u8Jh1gR2gQ1g2_S2cQV21Z_-qq1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-Q9PE3I2oo1YJZsxMzRPNyjrNHfgU8IoouRxfgAod6cHp1Sz-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqMr7_c2gP7Nkgp-vzcHO_Bz0HJNkgfBHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9B68BBO_M20HJOkyp-68Bj7_92VHJONZsjibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-fqpnOoVzs1JyWosBIoRPE11WAucxAujPvZp-AQOguQcOpoMOxgco3Q1x3efUaZueduMODrBe7rc-mQV-ZrOrWZBrh_MdarAu16VYme9Pk1J2xr71R39gOgcYwuJzHrIg0HV-a81-F1jWmZRV93Ief_jok6cuWujzwH7hv3jzRZiUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstdoaFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sepHpnObm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?management_type=2&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdelovo%2Flaptop-dell-e6410-core-i5-ram-4gb-hdd-320gb-4-gb%3Fsrc%3Dtopads&src=search&ob=23&t=desktop&keywords=dell+inspiron&page=2&is_search=1,16-01-2021,1
"Laptop HP 14 fq0022 Athlon Gold 3150 8GB 512ssd W10+OHS 14""FHD - Gold",6.999.000,Jakarta Utara,12,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6A1O6_yhoAHDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstObm-7q3OBUsthosJFopr76Ayfbm-srcHi6seFHmFiy3zwrfo5rM1i6sjdoZdhHp1hHaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z_VHqB1a_M2gP7OJ__u68BBd_jzo8JNAZ9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1j7_32081Nkz92oepVW_323qJh119xvzVB7_OPgH1O_HAzoHj2t332s8V29u9B6QuB2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jY1gRBMZIxp_3OdPMep8AxizJgpysoj6cgU_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjja_Sj78jOk39B6zVjF_Ozs8jOku_o-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMHh_c2g8jY1__z6ucD7_BzuP7O1qfBM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiPMDFo_z1yOCcb_yNzpPR8BVbeOzteOgI_7DaefY3u3hWrpgWy3zsuMOUujoiHjB16VgWQI-1oICieMhZ1So9b129H1NXHSnOuAxwejVRqBCGy9oVoOBfP3z59OzJ_ICfqpCZrSBmrV-bejWhuOx7ojNAqsxBQugJ9poH_O2JP7tibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6ArDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaopjNoaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?t=desktop&src=search&is_search=1&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fagresid%2Flaptop-hp-14-fq0022-athlon-gold-3150-8gb-512ssd-w10-ohs-14-fhd-gold%3Fsrc%3Dtopads&keywords=dell+inspiron&management_type=1&page=2&dv=desktop,16-01-2021,1
"DELL Inspiron G7 7591 Core i7-9750H|8GB|256GB SSD|VGA|W10HSL|15.6""FHD",17.800.000,Jakarta Pusat,2,https://www.tokopedia.com/e-tech-comp/dell-inspiron-g7-7591-core-i7-9750h-8gb-256gb-ssd-vga-w10hsl-15-6-fhd?whid=0,16-01-2021,1
DELL Inspiron 3881 MT Core i7-10700F/16GB/512GB SSD/VGA 6GB/WIN10HSL,17.850.000,Jakarta Pusat,2,https://www.tokopedia.com/bestechno88/dell-inspiron-3881-mt-core-i7-10700f-16gb-512gb-ssd-vga-6gb-win10hsl?whid=0,16-01-2021,1
"DELL LAPTOP INSPIRON 14-5405 RYZEN 7-4700U 8GB 512GB SSD 14"" W10",13.999.000,Jakarta Pusat,2,https://www.tokopedia.com/globalpersadasys/dell-laptop-inspiron-14-5405-ryzen-7-4700u-8gb-512gb-ssd-14-w10?whid=0,16-01-2021,1
Laptop Dell Vostro 3405 Ryzen 3 3250U RAM 4GB 1TB WINDOWS 10 Ori - 4GB ORI Pabrik,6.878.800,Surabaya,5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopjF6_rhHsJDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJFopr76ArFbm-srcHi6seFHmFiy3zwrfo5rM1i6sjfoidpHsU7oZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9Boq_zN_32-81OkZ9BoqjBN_32-81O2Z9o-Q9zDguxjPMoW1MgsHjNfyfOuq1Y2Z9P-q9P2yM7NPujau3Bvq1jO_3Ocq7O93_V6q_V2_BzzHjh11MhqqMW73uPV8jY_HAu6QuJO332sH1O9uMWgQuV2_JoGPMoWQcNxupuM3jP3POKaQcW-qMY2_1o-r7BW69BxufzFyMFNPfoW63Wju7dF3A-Dq7BkQfBoe7BpZ37N83V9gICiQABEy1rNPOKaQcW-qMY2_1o-r7BXzsVq3JtO3AoZqVtp_3Bvq12p__Jd8jY1gRBMZIxp_3OdPMep8AxizJgpysoj6cgU_sCi17BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjjp_Sj78JOJ3_zo8MDF_S2u81NkqpC-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMoR_c2oH7N139x6zcHh_1zzo1Ok33BM1_7YUiFiP9oBrBY2gmUEUsnibm-pg9opq3YX9fBjUstiPMDFo_z1yOCcb_yNzpPR8BVbeOzteOgI_7DaefY3u3hWrpgWy3zsuMOUujoiHjB16VgWQI-1oICieMhZ1So9b129H1NXHSnOuAxwejVRqBCGy9oVoOBfP3z59OzJ_ICfqpCZrSBmrV-bejWhuOx7ojNAqsxBQugJ9poH_O2JP7tibm-xQcri6i-xQIzwqfuNPfYagVYag3yibm-XP3Oig9-wQfgwy3zpUstaHmFiQSuWyMua9fVjrOYag9Ji6sUFbm-sy9zwq3zpUs2QHsjRbAHdoAeDHpjdHB7DUMNwyfVXgcBjy9zB9fVjraUE6AKDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaosKhHaFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHpjdHiUDUsHN6AyibmUp6_KNUiFioAnF6mUDUsHdo_ei9ZFiy3h7g9-Xy9zB9fWB89P5rMei6i-Dy9C7QRniwe?page=3&ob=23&src=search&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fmur4hk0m%2Flaptop-dell-vostro-3405-ryzen-3-3250u-ram-4gb-1tb-windows-10-ori-4gb-ori-pabrik%3Fsrc%3Dtopads&keywords=dell+inspiron&t=desktop&dv=desktop&management_type=1,16-01-2021,1
"LAPTOP GAMING MURAH ACER Z3-451|AMD A8|4GB RAM|500GB HDD|14""|NEW|RESMI - 500 GB HDD",5.745.899,Surabaya,8,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEopKOo_JFoAKDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstabm-7q3OBUsthosJFopr76ArFbm-srcHi6seFHmFiy3zwrfo5rM1i6sjfoZdfHAJabm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-HJhkz9PvuV17_OzCHJO1e_u6ucrOZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkqRBguOVd3M2uHjh9Z_V6zVB7_jP3Q1Y_H3xguJ7O_Vz0HB2JQcB68Bud3BPZqu2AZ9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPR2y8j7O_7zG6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPJB2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1Oku_-HqMHO_OzVoJY1qp-6zcDa_M2s8jB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1OkyRPHqj1p_92S8JYJqpuvzJj7_92sHjBXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-fqpnOoVzs1JyWosBIoRPE11WAucxAujPvZp-AQOguQcOpoMOxgco3Q1x3efUaZueduMODrBe7rc-mQV-ZrOrWZBrh_MdarAu16VYme9Pk1J2xr71R39gOgcYwuJzHrIg0HV-a81-F1jWmZRV93Ief_jok6cuWujzwH7hv3jzRZiUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstd6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sUf6AJpbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?is_search=1&management_type=1&t=desktop&dv=desktop&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fzona-gadget%2Flaptop-gaming-murah-acer-z3-451-amd-a8-4gb-ram-500gb-hdd-14-new-resmi-500-gb-hdd%3Fsrc%3Dtopads&src=search&keywords=dell+inspiron&page=3,16-01-2021,1
Laptop Lenovo Thinkpad X240 Core i7 SSD 128 + 500GB HDD Murah Win 10,4.490.000,Jakarta Barat,29,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_jfo_HOH_yDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstpbm-7q3OBUsthosJFopr76ArFbm-srcHi6sHOHmFiy3zwrfo5rM1i6sjfHadhosKRoiFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo8_zN_S2SHjYJgpVoqBJh_OzC8JNk13BHe72kgJxGgMHauMxsQ1N5Z325q1NAoA-6qBja_M2gHjNk3_-6qBja_M2sq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBvuJ2t3jzcQ1N139zgqB1F_MjFHV293_uHu7gt_920PJY13MWvu7jp_BzcQV2IZMW-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJNM_920oJOX8AxizJ2pysoj6cgIPRxizpjpgjxd8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9BvzcWO_uzsHJOE_9Po8MHp_OzCoJO_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-v1peF_Ozo81OE39x6ucHa_7oG6ZUDUSupg9-wq3ei6iUFUiFirfuprfB5QBY2gmUEUSg0HA17ucoezi7f61rRPR2zZ7o1qJo3z7YbHjo5uBuDQ9HfQ3VjyOgWZVgAys--uAx3Q3hauAzFyj-D1B-puaOGupV6Qs-Foued97-CPf2eZMVpz_PgPSujQOY1zJhFPMDF1S-NeSCZZ7-bruPyPAg6eftdg3O3zV4p_JYqzIPGUiFiy3hSUstiy3h79fWB89P5rMzwrMuMUiFiQSuWyMua9fYM9fVjraUEHsnDUMNOQ3-BrBYxgIowrMuhUstaHmFiyfV79fBjraUE3pUNoaFp6Ae7bAHN6A-Pbm-X9foxQMz2gcV7guYxgIHi6sKdbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiyfhOrRzBrBY2gVYfHiUEH_Ka6_JDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UB7DUMVDPcuaQMV7guY0g9BRQR-jUstiQcVFPcYFUS7?page=3&t=desktop&src=search&is_search=1&management_type=1&r=https%3A%2F%2Fwww.tokopedia.com%2Frakitanmantap%2Flaptop-lenovo-thinkpad-x240-core-i7-ssd-128-500gb-hdd-murah-win-10%3Fsrc%3Dtopads&keywords=dell+inspiron&ob=23&dv=desktop,16-01-2021,1
"LAPTOP HUAWEI MATEBOOK D14-RYZEN 7 3700U-8GB-SSD 512GB-VEGA 10-14"" IPS",10.313.200,Surabaya,21,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEosJd6_UposyDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUst7bm-7q3OBUsthosJFopr76ArFbm-srcHi6seFHmFiy3zwrfo5rM1i6sjfHidF6AnOoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoepe7_uz0HjNEZ9xo8jud_jzsH1NJz3BHe72kgJxGgMHauMxsQ1N5Z325q1NAoACvzJ1p_Oz-H7O1yRPvzVj7_92uq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBvuJ2t3jzcQ1N139zgqB1F_MjFHV293_uHu7gt_920PJY13MWvu7jp_BzcQV2IZMW-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJNM_920oJOX8AxizJ2pysoj6cgIPRxizpjpgjxd8MzIHcBHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9B68BuO_S2C8jN1z_VouVVR_7zVo1N_Z9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBkZ_-v1pzd_7zSH7N1__-6zJ1h_S2-o1BXHA7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-fqpnOoVzs1JyWosBIoRPE11WAucxAujPvZp-AQOguQcOpoMOxgco3Q1x3efUaZueduMODrBe7rc-mQV-ZrOrWZBrh_MdarAu16VYme9Pk1J2xr71R39gOgcYwuJzHrIg0HV-a81-F1jWmZRV93Ief_jok6cuWujzwH7hv3jzRZiUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstd6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHpoAKfbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUp6_KaUiFiHpjdoiUDUsHN6AjibmU7HAndUiFiHpKOom-Pbm-xQIzBrMNxPcuwqfuNPfYagmUEUMhxrIz5rm-Y?t=desktop&is_search=1&keywords=dell+inspiron&page=3&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmur4hk0m%2Flaptop-huawei-matebook-d14-ryzen-7-3700u-8gb-ssd-512gb-vega-10-14-ips%3Fsrc%3Dtopads&src=search&management_type=1&ob=23,16-01-2021,1
"DELL PC Inspiron 3671 Intel Core i5-9400/8GB/1TB/Win10/1YR LCD 19 """,8.990.000,Jakarta Pusat,2,https://www.tokopedia.com/macrodigitalstore/dell-pc-inspiron-3671-intel-core-i5-9400-8gb-1tb-win10-1yr-lcd-19?whid=0,16-01-2021,1
DELL Inspiron 3493 14 Inch Intel core i5-1035G1 8GB 1TB WIN10HSL 1YR,9.200.000,Jakarta Pusat,2,https://www.tokopedia.com/intechnusasolusi/dell-inspiron-3493-14-inch-intel-core-i5-1035g1-8gb-1tb-win10hsl-1yr?whid=0,16-01-2021,1
Dell Inspiron 3471SFF Desktop PC ( Ci5 9400-8GB-1TB-WIN-19.5-Resmi ),8.699.000,Jakarta Barat,1,https://www.tokopedia.com/macroniconline/dell-inspiron-3471sff-desktop-pc-ci5-9400-8gb-1tb-win-19-5-resmi?whid=0,16-01-2021,1
laptop dell inspiron 14-3462,5.000.000,Tangerang,9,https://www.tokopedia.com/archive-ghofur354/laptop-dell-inspiron-14-3462?whid=0,16-01-2021,1
"DELL Inspiron 3443 Core i5-5200/8GB/240GB SSD/14""/DVD/NVIDIA 840M 2GB",6.999.000,Jakarta Pusat,3,https://www.tokopedia.com/vjnotebook/dell-inspiron-3443-core-i5-5200-8gb-240gb-ssd-14-dvd-nvidia-840m-2gb?whid=0,16-01-2021,1
laptop dell inspiron 3481 Intel Core i3 7020U-4Gb-1Tb-Vga AMD 520 2Gb,7.350.000,Bandung,1,https://www.tokopedia.com/claiy/laptop-dell-inspiron-3481-intel-core-i3-7020u-4gb-1tb-vga-amd-520-2gb?whid=0,16-01-2021,1
Dell Inspiron 14 5485 2in1 Touch Ryzen 7 3700 8GB 512SSD Vega10 W10,10.699.000,Jakarta Pusat,1,https://www.tokopedia.com/allkomputejkt/dell-inspiron-14-5485-2in1-touch-ryzen-7-3700-8gb-512ssd-vega10-w10-silver?whid=0,16-01-2021,1
DELL INSPIRON 14 (3442) i3 4500U RAM 2GB,4.000.000,Jakarta Pusat,26,https://www.tokopedia.com/dellglobalindo/dell-inspiron-14-3442-i3-4500u-ram-2gb?whid=0,16-01-2021,1
Laptop Lenovo Yoga C940 - i7 1065G7 8GB 512GB SSD WIN10 14 FHD,16.599.000,Jakarta Utara,5,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUE6AURosed6AeDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUsthbm-7q3OBUsthosJFopr76ArObm-srcHi6seFHmFiy3zwrfo5rM1i6sjOHadfo_HRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1N_oACozV1F_1zuHJOJu_CozV1F_1zuq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_1o-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2ZMBguJuN3926Qu2AH3xgqB2t_VzZQuBk19zgQuBN_9jFo1OkqchqqjBN3BzGQ1N9Z3BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZSooH_xE_OzS83gU8IooQ9xfgAod6c-JzSoiHfedgjx6Hc-_Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_uoepea_S2So1O1gR268j1p_M2u8jB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok3_-HqMPE_1z0P7O1__u6ucHO_Ozoq3gzv_7ibm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-fqpnOoVzs1JyWosBIoRPE11WAucxAujPvZp-AQOguQcOpoMOxgco3Q1x3efUaZueduMODrBe7rc-mQV-ZrOrWZBrh_MdarAu16VYme9Pk1J2xr71R39gOgcYwuJzHrIg0HV-a81-F1jWmZRV93Ief_jok6cuWujzwH7hv3jzRZiUDUMVDgaUEUMVDPVY0g9BRQR-j9R-BgiUDUMNOQ3-BrBY5gBYxgIHi6sUFbm-XP3Oig9-wy3zp9R-BrZUEHsnDUMoxPVY2gIHi6BDa6_rDHpK7omFp6_Ka9ZFiQBYsy3Njq3zxPcuwy3zpUstd6mFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMoDP9o7g9-wq3zwPsUi6sHNHpnDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsHN6AUibmUp6_KfUiFiHpjd6ZUDUseFHAKibmUp6A17UB7DUMVDPcuaQMV7guY0g9BRQR-jUstiQcVFPcYFUS7?keywords=dell+inspiron&ob=23&dv=desktop&management_type=1&src=search&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Ftoptech%2Flaptop-lenovo-yoga-c940-i7-1065g7-8gb-512gb-ssd-win10-14-fhd%3Fsrc%3Dtopads&is_search=1&page=4,16-01-2021,1
